ctmString,ctm,open,high,low,close,vol
"May 4, 2023, 5:15:00 AM",1683170100000,171051.0,1.0,-48.0,-33.0,3516.0
"May 4, 2023, 5:30:00 AM",1683171000000,171017.0,34.0,-14.0,5.0,2949.0
"May 4, 2023, 5:45:00 AM",1683171900000,171023.0,9.0,-41.0,-31.0,2264.0
"May 4, 2023, 6:00:00 AM",1683172800000,170991.0,40.0,-10.0,38.0,2597.0
"May 4, 2023, 6:15:00 AM",1683173700000,171026.0,6.0,-55.0,-50.0,2404.0
"May 4, 2023, 6:30:00 AM",1683174600000,170972.0,43.0,-17.0,36.0,3493.0
"May 4, 2023, 6:45:00 AM",1683175500000,171008.0,4.0,-90.0,-87.0,2656.0
"May 4, 2023, 7:00:00 AM",1683176400000,170921.0,52.0,-17.0,20.0,3960.0
"May 4, 2023, 7:15:00 AM",1683177300000,170943.0,31.0,-15.0,23.0,2237.0
"May 4, 2023, 7:30:00 AM",1683178200000,170964.0,34.0,-17.0,27.0,3325.0
"May 4, 2023, 7:45:00 AM",1683179100000,170993.0,5.0,-66.0,-56.0,3579.0
"May 4, 2023, 8:00:00 AM",1683180000000,170932.0,197.0,-1.0,181.0,4709.0
"May 4, 2023, 8:15:00 AM",1683180900000,171113.0,52.0,-52.0,49.0,5321.0
"May 4, 2023, 8:30:00 AM",1683181800000,171164.0,0.0,-176.0,-127.0,5611.0
"May 4, 2023, 8:45:00 AM",1683182700000,171036.0,103.0,-142.0,-97.0,6839.0
"May 4, 2023, 9:00:00 AM",1683183600000,170939.0,72.0,-33.0,29.0,7463.0
"May 4, 2023, 9:15:00 AM",1683184500000,170966.0,72.0,-50.0,49.0,7067.0
"May 4, 2023, 9:30:00 AM",1683185400000,171014.0,7.0,-141.0,-127.0,7795.0
"May 4, 2023, 9:45:00 AM",1683186300000,170889.0,56.0,-63.0,56.0,6593.0
"May 4, 2023, 10:00:00 AM",1683187200000,170939.0,72.0,-46.0,52.0,7210.0
"May 4, 2023, 10:15:00 AM",1683188100000,170992.0,59.0,-48.0,-9.0,6582.0
"May 4, 2023, 10:30:00 AM",1683189000000,170981.0,104.0,-16.0,66.0,6473.0
"May 4, 2023, 10:45:00 AM",1683189900000,171047.0,47.0,-93.0,-68.0,5247.0
"May 4, 2023, 11:00:00 AM",1683190800000,170973.0,19.0,-95.0,7.0,5278.0
"May 4, 2023, 11:15:00 AM",1683191700000,170977.0,188.0,-1.0,110.0,5548.0
"May 4, 2023, 11:30:00 AM",1683192600000,171093.0,0.0,-128.0,-114.0,4881.0
"May 4, 2023, 11:45:00 AM",1683193500000,170971.0,133.0,-41.0,68.0,6259.0
"May 4, 2023, 12:00:00 PM",1683194400000,171039.0,110.0,-75.0,49.0,7963.0
"May 4, 2023, 12:15:00 PM",1683195300000,171088.0,11.0,-129.0,-96.0,5994.0
"May 4, 2023, 12:30:00 PM",1683196200000,170994.0,104.0,-37.0,98.0,5397.0
"May 4, 2023, 12:45:00 PM",1683197100000,171092.0,116.0,-29.0,52.0,6222.0
"May 4, 2023, 1:00:00 PM",1683198000000,171140.0,131.0,-21.0,108.0,6552.0
"May 4, 2023, 1:15:00 PM",1683198900000,171248.0,12.0,-127.0,-86.0,5351.0
"May 4, 2023, 1:30:00 PM",1683199800000,171163.0,80.0,-34.0,-14.0,6410.0
"May 4, 2023, 1:45:00 PM",1683200700000,171151.0,108.0,-25.0,98.0,6107.0
"May 4, 2023, 2:00:00 PM",1683201600000,171246.0,14.0,-122.0,-81.0,6115.0
"May 4, 2023, 2:15:00 PM",1683202500000,171171.0,0.0,-271.0,-271.0,8257.0
"May 4, 2023, 2:30:00 PM",1683203400000,170893.0,48.0,-126.0,-34.0,7777.0
"May 4, 2023, 2:45:00 PM",1683204300000,170848.0,8.0,-183.0,-109.0,7398.0
"May 4, 2023, 3:00:00 PM",1683205200000,170738.0,188.0,-31.0,156.0,7601.0
"May 4, 2023, 3:15:00 PM",1683206100000,170893.0,1.0,-111.0,-70.0,7563.0
"May 4, 2023, 3:30:00 PM",1683207000000,170822.0,57.0,-56.0,23.0,9045.0
"May 4, 2023, 3:45:00 PM",1683207900000,170845.0,33.0,-186.0,-125.0,10133.0
"May 4, 2023, 4:00:00 PM",1683208800000,170720.0,119.0,-136.0,-84.0,10496.0
"May 4, 2023, 4:15:00 PM",1683209700000,170643.0,320.0,-21.0,310.0,10018.0
"May 4, 2023, 4:30:00 PM",1683210600000,170953.0,235.0,-90.0,-30.0,8580.0
"May 4, 2023, 4:45:00 PM",1683211500000,170925.0,15.0,-338.0,-132.0,9342.0
"May 4, 2023, 5:00:00 PM",1683212400000,170794.0,29.0,-241.0,-211.0,7801.0
"May 4, 2023, 5:15:00 PM",1683213300000,170584.0,82.0,-59.0,48.0,7792.0
"May 4, 2023, 5:30:00 PM",1683214200000,170634.0,81.0,-31.0,57.0,8543.0
"May 4, 2023, 5:45:00 PM",1683215100000,170691.0,87.0,-46.0,-18.0,6947.0
"May 4, 2023, 6:00:00 PM",1683216000000,170671.0,134.0,-14.0,113.0,6882.0
"May 4, 2023, 6:15:00 PM",1683216900000,170785.0,0.0,-198.0,-158.0,7165.0
"May 4, 2023, 6:30:00 PM",1683217800000,170626.0,72.0,-46.0,52.0,6055.0
"May 4, 2023, 6:45:00 PM",1683218700000,170680.0,16.0,-165.0,-164.0,5941.0
"May 4, 2023, 7:00:00 PM",1683219600000,170514.0,41.0,-85.0,-56.0,5879.0
"May 4, 2023, 7:15:00 PM",1683220500000,170456.0,3.0,-178.0,-131.0,6173.0
"May 4, 2023, 7:30:00 PM",1683221400000,170321.0,46.0,-87.0,-22.0,5653.0
"May 4, 2023, 7:45:00 PM",1683222300000,170300.0,86.0,-3.0,52.0,5003.0
"May 4, 2023, 8:00:00 PM",1683223200000,170350.0,2.0,-153.0,-132.0,5339.0
"May 4, 2023, 8:15:00 PM",1683224100000,170217.0,83.0,-52.0,82.0,6138.0
"May 4, 2023, 8:30:00 PM",1683225000000,170307.0,5.0,-84.0,-20.0,6084.0
"May 4, 2023, 8:45:00 PM",1683225900000,170287.0,27.0,-42.0,-29.0,4870.0
"May 4, 2023, 9:00:00 PM",1683226800000,170257.0,26.0,-75.0,-41.0,4968.0
"May 4, 2023, 9:15:00 PM",1683227700000,170214.0,52.0,-19.0,2.0,5456.0
"May 4, 2023, 9:30:00 PM",1683228600000,170218.0,43.0,-24.0,12.0,6124.0
"May 4, 2023, 9:45:00 PM",1683229500000,170230.0,11.0,-56.0,-41.0,6306.0
"May 4, 2023, 10:00:00 PM",1683230400000,170186.0,18.0,-46.0,-2.0,3931.0
"May 4, 2023, 10:15:00 PM",1683231300000,170184.0,19.0,-33.0,0.0,2671.0
"May 4, 2023, 10:30:00 PM",1683232200000,170185.0,43.0,-4.0,22.0,3344.0
"May 4, 2023, 10:45:00 PM",1683233100000,170207.0,20.0,-40.0,-5.0,1790.0
"May 4, 2023, 11:00:00 PM",1683234000000,170202.0,0.0,-146.0,-131.0,199.0
"May 4, 2023, 11:15:00 PM",1683234900000,170086.0,87.0,-1.0,87.0,120.0
"May 4, 2023, 11:30:00 PM",1683235800000,170176.0,30.0,0.0,22.0,108.0
"May 4, 2023, 11:45:00 PM",1683236700000,170203.0,0.0,-58.0,-1.0,100.0
"May 5, 2023, 12:00:00 AM",1683237600000,170189.0,1.0,-116.0,-35.0,616.0
"May 5, 2023, 12:15:00 AM",1683238500000,170152.0,8.0,-35.0,-27.0,1397.0
"May 5, 2023, 12:30:00 AM",1683239400000,170125.0,37.0,-11.0,32.0,1568.0
"May 5, 2023, 12:45:00 AM",1683240300000,170156.0,46.0,-5.0,42.0,2274.0
"May 5, 2023, 1:00:00 AM",1683241200000,170198.0,9.0,-56.0,-34.0,1900.0
"May 5, 2023, 1:15:00 AM",1683242100000,170164.0,4.0,-59.0,-52.0,2810.0
"May 5, 2023, 1:30:00 AM",1683243000000,170116.0,43.0,-25.0,41.0,1911.0
"May 5, 2023, 1:45:00 AM",1683243900000,170159.0,11.0,-20.0,-10.0,1822.0
"May 5, 2023, 2:00:00 AM",1683244800000,170150.0,6.0,-48.0,-30.0,3272.0
"May 5, 2023, 2:15:00 AM",1683245700000,170121.0,34.0,-20.0,-16.0,2641.0
"May 5, 2023, 2:30:00 AM",1683246600000,170107.0,52.0,-4.0,50.0,2290.0
"May 5, 2023, 2:45:00 AM",1683247500000,170157.0,4.0,-29.0,-10.0,2961.0
"May 5, 2023, 3:00:00 AM",1683248400000,170147.0,75.0,0.0,68.0,3413.0
"May 5, 2023, 3:15:00 AM",1683249300000,170216.0,4.0,-31.0,-23.0,3424.0
"May 5, 2023, 3:30:00 AM",1683250200000,170194.0,25.0,-26.0,-3.0,4019.0
"May 5, 2023, 3:45:00 AM",1683251100000,170190.0,30.0,-9.0,-8.0,3708.0
"May 5, 2023, 4:00:00 AM",1683252000000,170183.0,39.0,-21.0,-4.0,3565.0
"May 5, 2023, 4:15:00 AM",1683252900000,170179.0,12.0,-32.0,-22.0,3466.0
"May 5, 2023, 4:30:00 AM",1683253800000,170160.0,16.0,-30.0,-18.0,2653.0
"May 5, 2023, 4:45:00 AM",1683254700000,170143.0,30.0,-24.0,17.0,2939.0
"May 5, 2023, 5:00:00 AM",1683255600000,170160.0,53.0,-12.0,34.0,3294.0
"May 5, 2023, 5:15:00 AM",1683256500000,170192.0,140.0,-28.0,122.0,2931.0
"May 5, 2023, 5:30:00 AM",1683257400000,170312.0,44.0,0.0,20.0,2848.0
"May 5, 2023, 5:45:00 AM",1683258300000,170331.0,14.0,-54.0,-42.0,2607.0
"May 5, 2023, 6:00:00 AM",1683259200000,170286.0,20.0,-16.0,4.0,2332.0
"May 5, 2023, 6:15:00 AM",1683260100000,170294.0,18.0,-23.0,12.0,1236.0
"May 5, 2023, 6:30:00 AM",1683261000000,170304.0,16.0,-11.0,7.0,1316.0
"May 5, 2023, 6:45:00 AM",1683261900000,170307.0,6.0,-58.0,-55.0,1441.0
"May 5, 2023, 7:00:00 AM",1683262800000,170252.0,86.0,-1.0,82.0,2274.0
"May 5, 2023, 7:15:00 AM",1683263700000,170336.0,4.0,-26.0,-7.0,2302.0
"May 5, 2023, 7:30:00 AM",1683264600000,170328.0,5.0,-38.0,-17.0,2683.0
"May 5, 2023, 7:45:00 AM",1683265500000,170310.0,3.0,-54.0,-47.0,3764.0
"May 5, 2023, 8:00:00 AM",1683266400000,170262.0,135.0,-39.0,109.0,4587.0
"May 5, 2023, 8:15:00 AM",1683267300000,170369.0,2.0,-142.0,-122.0,3986.0
"May 5, 2023, 8:30:00 AM",1683268200000,170246.0,231.0,-17.0,203.0,5030.0
"May 5, 2023, 8:45:00 AM",1683269100000,170438.0,94.0,-45.0,-5.0,5039.0
"May 5, 2023, 9:00:00 AM",1683270000000,170434.0,41.0,-130.0,-101.0,6484.0
"May 5, 2023, 9:15:00 AM",1683270900000,170327.0,17.0,-100.0,-70.0,5578.0
"May 5, 2023, 9:30:00 AM",1683271800000,170260.0,72.0,-16.0,2.0,5452.0
"May 5, 2023, 9:45:00 AM",1683272700000,170266.0,41.0,-72.0,-43.0,5610.0
"May 5, 2023, 10:00:00 AM",1683273600000,170224.0,4.0,-90.0,-48.0,5546.0
"May 5, 2023, 10:15:00 AM",1683274500000,170176.0,95.0,-20.0,64.0,4822.0
"May 5, 2023, 10:30:00 AM",1683275400000,170233.0,50.0,-27.0,24.0,4989.0
"May 5, 2023, 10:45:00 AM",1683276300000,170258.0,0.0,-166.0,-87.0,5534.0
"May 5, 2023, 11:00:00 AM",1683277200000,170169.0,64.0,-21.0,31.0,5036.0
"May 5, 2023, 11:15:00 AM",1683278100000,170196.0,85.0,-10.0,78.0,4380.0
"May 5, 2023, 11:30:00 AM",1683279000000,170276.0,29.0,-76.0,-50.0,4509.0
"May 5, 2023, 11:45:00 AM",1683279900000,170224.0,91.0,-17.0,29.0,4209.0
"May 5, 2023, 12:00:00 PM",1683280800000,170253.0,49.0,-49.0,5.0,4510.0
"May 5, 2023, 12:15:00 PM",1683281700000,170258.0,17.0,-64.0,-45.0,4698.0
"May 5, 2023, 12:30:00 PM",1683282600000,170210.0,2.0,-56.0,-33.0,4213.0
"May 5, 2023, 12:45:00 PM",1683283500000,170176.0,13.0,-39.0,-13.0,4313.0
"May 5, 2023, 1:00:00 PM",1683284400000,170167.0,8.0,-135.0,-126.0,4969.0
"May 5, 2023, 1:15:00 PM",1683285300000,170039.0,46.0,-60.0,-30.0,4318.0
"May 5, 2023, 1:30:00 PM",1683286200000,170008.0,15.0,-72.0,-53.0,4635.0
"May 5, 2023, 1:45:00 PM",1683287100000,169950.0,133.0,-26.0,133.0,4586.0
"May 5, 2023, 2:00:00 PM",1683288000000,170079.0,63.0,-92.0,-64.0,5164.0
"May 5, 2023, 2:15:00 PM",1683288900000,170016.0,38.0,-145.0,-144.0,5576.0
"May 5, 2023, 2:30:00 PM",1683289800000,169859.0,0.0,-464.0,-426.0,8317.0
"May 5, 2023, 2:45:00 PM",1683290700000,169426.0,140.0,-118.0,-106.0,9589.0
"May 5, 2023, 3:00:00 PM",1683291600000,169325.0,209.0,0.0,162.0,8871.0
"May 5, 2023, 3:15:00 PM",1683292500000,169489.0,129.0,-172.0,-148.0,8054.0
"May 5, 2023, 3:30:00 PM",1683293400000,169352.0,57.0,-146.0,-101.0,9376.0
"May 5, 2023, 3:45:00 PM",1683294300000,169259.0,208.0,-66.0,184.0,9101.0
"May 5, 2023, 4:00:00 PM",1683295200000,169445.0,89.0,-63.0,-10.0,7588.0
"May 5, 2023, 4:15:00 PM",1683296100000,169436.0,220.0,-20.0,135.0,6984.0
"May 5, 2023, 4:30:00 PM",1683297000000,169571.0,10.0,-109.0,-54.0,7434.0
"May 5, 2023, 4:45:00 PM",1683297900000,169516.0,67.0,-30.0,13.0,6569.0
"May 5, 2023, 5:00:00 PM",1683298800000,169532.0,102.0,-62.0,79.0,6592.0
"May 5, 2023, 5:15:00 PM",1683299700000,169610.0,40.0,-90.0,-27.0,6598.0
"May 5, 2023, 5:30:00 PM",1683300600000,169589.0,63.0,-28.0,19.0,6185.0
"May 5, 2023, 5:45:00 PM",1683301500000,169607.0,172.0,-8.0,120.0,6828.0
"May 5, 2023, 6:00:00 PM",1683302400000,169730.0,17.0,-63.0,-45.0,5317.0
"May 5, 2023, 6:15:00 PM",1683303300000,169685.0,24.0,-65.0,-56.0,4242.0
"May 5, 2023, 6:30:00 PM",1683304200000,169630.0,17.0,-62.0,-38.0,4489.0
"May 5, 2023, 6:45:00 PM",1683305100000,169593.0,30.0,-82.0,-73.0,4520.0
"May 5, 2023, 7:00:00 PM",1683306000000,169522.0,26.0,-73.0,-12.0,4212.0
"May 5, 2023, 7:15:00 PM",1683306900000,169508.0,12.0,-109.0,-68.0,4666.0
"May 5, 2023, 7:30:00 PM",1683307800000,169438.0,4.0,-142.0,-124.0,4763.0
"May 5, 2023, 7:45:00 PM",1683308700000,169312.0,22.0,-74.0,-65.0,3909.0
"May 5, 2023, 8:00:00 PM",1683309600000,169248.0,0.0,-166.0,-155.0,4376.0
"May 5, 2023, 8:15:00 PM",1683310500000,169092.0,25.0,-28.0,19.0,4132.0
"May 5, 2023, 8:30:00 PM",1683311400000,169111.0,24.0,-41.0,-4.0,4579.0
"May 5, 2023, 8:45:00 PM",1683312300000,169106.0,5.0,-87.0,-65.0,4383.0
"May 5, 2023, 9:00:00 PM",1683313200000,169041.0,44.0,-4.0,19.0,3689.0
"May 5, 2023, 9:15:00 PM",1683314100000,169058.0,57.0,-11.0,42.0,4009.0
"May 5, 2023, 9:30:00 PM",1683315000000,169096.0,75.0,-3.0,70.0,3268.0
"May 5, 2023, 9:45:00 PM",1683315900000,169166.0,47.0,-63.0,-61.0,4562.0
"May 7, 2023, 11:00:00 PM",1683493200000,169060.0,0.0,-2.0,-2.0,20.0
"May 7, 2023, 11:15:00 PM",1683494100000,169044.0,13.0,-60.0,-12.0,116.0
"May 7, 2023, 11:30:00 PM",1683495000000,169031.0,0.0,-110.0,-70.0,180.0
"May 7, 2023, 11:45:00 PM",1683495900000,168962.0,0.0,-43.0,-32.0,98.0
"May 8, 2023, 12:00:00 AM",1683496800000,168928.0,31.0,-99.0,-28.0,959.0
"May 8, 2023, 12:15:00 AM",1683497700000,168896.0,12.0,-43.0,-23.0,1363.0
"May 8, 2023, 12:30:00 AM",1683498600000,168881.0,53.0,-6.0,31.0,1652.0
"May 8, 2023, 12:45:00 AM",1683499500000,168911.0,57.0,0.0,34.0,1091.0
"May 8, 2023, 1:00:00 AM",1683500400000,168944.0,9.0,-51.0,-16.0,2001.0
"May 8, 2023, 1:15:00 AM",1683501300000,168928.0,6.0,-75.0,-62.0,2106.0
"May 8, 2023, 1:30:00 AM",1683502200000,168870.0,64.0,0.0,58.0,2118.0
"May 8, 2023, 1:45:00 AM",1683503100000,168928.0,52.0,-13.0,40.0,2247.0
"May 8, 2023, 2:00:00 AM",1683504000000,168971.0,106.0,-16.0,40.0,2953.0
"May 8, 2023, 2:15:00 AM",1683504900000,169011.0,42.0,-9.0,20.0,2460.0
"May 8, 2023, 2:30:00 AM",1683505800000,169031.0,47.0,-2.0,35.0,2208.0
"May 8, 2023, 2:45:00 AM",1683506700000,169065.0,43.0,-29.0,-5.0,2499.0
"May 8, 2023, 3:00:00 AM",1683507600000,169060.0,10.0,-107.0,-107.0,2439.0
"May 8, 2023, 3:15:00 AM",1683508500000,168955.0,24.0,-20.0,-3.0,2432.0
"May 8, 2023, 3:30:00 AM",1683509400000,168952.0,61.0,-32.0,49.0,3067.0
"May 8, 2023, 3:45:00 AM",1683510300000,169000.0,54.0,-10.0,39.0,2549.0
"May 8, 2023, 4:00:00 AM",1683511200000,169039.0,56.0,-10.0,27.0,2615.0
"May 8, 2023, 4:15:00 AM",1683512100000,169067.0,34.0,-4.0,4.0,2322.0
"May 8, 2023, 4:30:00 AM",1683513000000,169070.0,76.0,-1.0,56.0,2736.0
"May 8, 2023, 4:45:00 AM",1683513900000,169126.0,8.0,-78.0,-56.0,2517.0
"May 8, 2023, 5:00:00 AM",1683514800000,169070.0,9.0,-40.0,1.0,2752.0
"May 8, 2023, 5:15:00 AM",1683515700000,169073.0,27.0,-7.0,15.0,2211.0
"May 8, 2023, 5:30:00 AM",1683516600000,169087.0,31.0,-18.0,27.0,2347.0
"May 8, 2023, 5:45:00 AM",1683517500000,169113.0,30.0,-12.0,0.0,2281.0
"May 8, 2023, 6:00:00 AM",1683518400000,169112.0,16.0,-17.0,-2.0,2296.0
"May 8, 2023, 6:15:00 AM",1683519300000,169111.0,47.0,-15.0,21.0,1957.0
"May 8, 2023, 6:30:00 AM",1683520200000,169131.0,39.0,-6.0,22.0,1609.0
"May 8, 2023, 6:45:00 AM",1683521100000,169152.0,5.0,-38.0,-15.0,1792.0
"May 8, 2023, 7:00:00 AM",1683522000000,169138.0,13.0,-37.0,-27.0,2129.0
"May 8, 2023, 7:15:00 AM",1683522900000,169111.0,21.0,-9.0,18.0,1777.0
"May 8, 2023, 7:30:00 AM",1683523800000,169129.0,6.0,-42.0,-41.0,2670.0
"May 8, 2023, 7:45:00 AM",1683524700000,169087.0,39.0,-21.0,33.0,2895.0
"May 8, 2023, 8:00:00 AM",1683525600000,169120.0,2.0,-96.0,2.0,3585.0
"May 8, 2023, 8:15:00 AM",1683526500000,169122.0,3.0,-62.0,-60.0,3731.0
"May 8, 2023, 8:30:00 AM",1683527400000,169062.0,9.0,-37.0,-36.0,3445.0
"May 8, 2023, 8:45:00 AM",1683528300000,169026.0,17.0,-77.0,-66.0,4141.0
"May 8, 2023, 9:00:00 AM",1683529200000,168960.0,9.0,-160.0,-99.0,5116.0
"May 8, 2023, 9:15:00 AM",1683530100000,168862.0,56.0,-102.0,-99.0,4498.0
"May 8, 2023, 9:30:00 AM",1683531000000,168761.0,28.0,-97.0,-81.0,3855.0
"May 8, 2023, 9:45:00 AM",1683531900000,168680.0,117.0,-6.0,86.0,4248.0
"May 8, 2023, 10:00:00 AM",1683532800000,168764.0,60.0,-20.0,29.0,4004.0
"May 8, 2023, 10:15:00 AM",1683533700000,168794.0,86.0,0.0,7.0,4126.0
"May 8, 2023, 10:30:00 AM",1683534600000,168801.0,56.0,-28.0,22.0,3649.0
"May 8, 2023, 10:45:00 AM",1683535500000,168825.0,57.0,-140.0,-109.0,3545.0
"May 8, 2023, 11:00:00 AM",1683536400000,168716.0,22.0,-48.0,-46.0,4808.0
"May 8, 2023, 11:15:00 AM",1683537300000,168671.0,37.0,-54.0,-42.0,3606.0
"May 8, 2023, 11:30:00 AM",1683538200000,168629.0,62.0,-22.0,-3.0,2969.0
"May 8, 2023, 11:45:00 AM",1683539100000,168623.0,38.0,-25.0,35.0,3073.0
"May 8, 2023, 12:00:00 PM",1683540000000,168657.0,154.0,-22.0,152.0,3262.0
"May 8, 2023, 12:15:00 PM",1683540900000,168807.0,55.0,-62.0,46.0,3105.0
"May 8, 2023, 12:30:00 PM",1683541800000,168852.0,115.0,-2.0,101.0,3358.0
"May 8, 2023, 12:45:00 PM",1683542700000,168952.0,27.0,-81.0,-75.0,4227.0
"May 8, 2023, 1:00:00 PM",1683543600000,168877.0,41.0,-30.0,21.0,4309.0
"May 8, 2023, 1:15:00 PM",1683544500000,168897.0,44.0,-54.0,-53.0,3737.0
"May 8, 2023, 1:30:00 PM",1683545400000,168843.0,23.0,-92.0,-85.0,4572.0
"May 8, 2023, 1:45:00 PM",1683546300000,168759.0,6.0,-157.0,-86.0,5115.0
"May 8, 2023, 2:00:00 PM",1683547200000,168676.0,17.0,-79.0,-43.0,4685.0
"May 8, 2023, 2:15:00 PM",1683548100000,168635.0,86.0,-52.0,-33.0,4932.0
"May 8, 2023, 2:30:00 PM",1683549000000,168603.0,0.0,-102.0,-46.0,4793.0
"May 8, 2023, 2:45:00 PM",1683549900000,168556.0,16.0,-65.0,-60.0,5711.0
"May 8, 2023, 3:00:00 PM",1683550800000,168496.0,31.0,-92.0,28.0,6323.0
"May 8, 2023, 3:15:00 PM",1683551700000,168524.0,56.0,-19.0,45.0,5639.0
"May 8, 2023, 3:30:00 PM",1683552600000,168572.0,85.0,-34.0,35.0,6915.0
"May 8, 2023, 3:45:00 PM",1683553500000,168611.0,44.0,-70.0,18.0,6846.0
"May 8, 2023, 4:00:00 PM",1683554400000,168634.0,132.0,-57.0,121.0,7070.0
"May 8, 2023, 4:15:00 PM",1683555300000,168757.0,101.0,-20.0,91.0,7086.0
"May 8, 2023, 4:30:00 PM",1683556200000,168853.0,50.0,-84.0,-81.0,6752.0
"May 8, 2023, 4:45:00 PM",1683557100000,168772.0,5.0,-144.0,-66.0,7748.0
"May 8, 2023, 5:00:00 PM",1683558000000,168705.0,58.0,-38.0,-3.0,6605.0
"May 8, 2023, 5:15:00 PM",1683558900000,168701.0,46.0,-44.0,-17.0,5896.0
"May 8, 2023, 5:30:00 PM",1683559800000,168682.0,34.0,-53.0,16.0,5503.0
"May 8, 2023, 5:45:00 PM",1683560700000,168699.0,59.0,-5.0,4.0,5103.0
"May 8, 2023, 6:00:00 PM",1683561600000,168703.0,42.0,-47.0,41.0,4850.0
"May 8, 2023, 6:15:00 PM",1683562500000,168745.0,90.0,-1.0,78.0,4283.0
"May 8, 2023, 6:30:00 PM",1683563400000,168825.0,15.0,-40.0,6.0,4237.0
"May 8, 2023, 6:45:00 PM",1683564300000,168830.0,53.0,-21.0,-6.0,4705.0
"May 8, 2023, 7:00:00 PM",1683565200000,168827.0,79.0,-6.0,77.0,4358.0
"May 8, 2023, 7:15:00 PM",1683566100000,168904.0,18.0,-88.0,-74.0,3650.0
"May 8, 2023, 7:30:00 PM",1683567000000,168829.0,14.0,-47.0,-3.0,3399.0
"May 8, 2023, 7:45:00 PM",1683567900000,168826.0,17.0,-47.0,6.0,3755.0
"May 8, 2023, 8:00:00 PM",1683568800000,168833.0,29.0,-126.0,-58.0,5578.0
"May 8, 2023, 8:15:00 PM",1683569700000,168774.0,26.0,-29.0,19.0,4935.0
"May 8, 2023, 8:30:00 PM",1683570600000,168793.0,0.0,-121.0,-98.0,4257.0
"May 8, 2023, 8:45:00 PM",1683571500000,168694.0,31.0,-21.0,-14.0,3860.0
"May 8, 2023, 9:00:00 PM",1683572400000,168682.0,54.0,-2.0,40.0,3565.0
"May 8, 2023, 9:15:00 PM",1683573300000,168721.0,14.0,-19.0,9.0,4116.0
"May 8, 2023, 9:30:00 PM",1683574200000,168730.0,61.0,-28.0,13.0,3827.0
"May 8, 2023, 9:45:00 PM",1683575100000,168742.0,26.0,-55.0,-36.0,4841.0
"May 8, 2023, 10:00:00 PM",1683576000000,168708.0,3.0,-40.0,-30.0,2340.0
"May 8, 2023, 10:15:00 PM",1683576900000,168676.0,39.0,-4.0,-3.0,2121.0
"May 8, 2023, 10:30:00 PM",1683577800000,168674.0,63.0,0.0,62.0,1450.0
"May 8, 2023, 10:45:00 PM",1683578700000,168736.0,17.0,-25.0,-12.0,1143.0
"May 8, 2023, 11:00:00 PM",1683579600000,168715.0,0.0,-91.0,-91.0,33.0
"May 8, 2023, 11:15:00 PM",1683580500000,168700.0,47.0,-109.0,-8.0,140.0
"May 8, 2023, 11:30:00 PM",1683581400000,168694.0,55.0,-80.0,19.0,282.0
"May 8, 2023, 11:45:00 PM",1683582300000,168712.0,34.0,-35.0,-9.0,267.0
"May 9, 2023, 12:00:00 AM",1683583200000,168703.0,0.0,-66.0,-23.0,1128.0
"May 9, 2023, 12:15:00 AM",1683584100000,168682.0,6.0,-34.0,-11.0,1027.0
"May 9, 2023, 12:30:00 AM",1683585000000,168673.0,32.0,-22.0,-22.0,846.0
"May 9, 2023, 12:45:00 AM",1683585900000,168651.0,32.0,-3.0,29.0,969.0
