ctmString,ctm,open,high,low,close,vol
"May 15, 2023, 4:45:00 PM",1684161900000,170299.0,41.0,-74.0,-2.0,3843.0
"May 15, 2023, 5:00:00 PM",1684162800000,170294.0,23.0,-44.0,-37.0,3947.0
"May 15, 2023, 5:15:00 PM",1684163700000,170255.0,84.0,-12.0,72.0,3845.0
"May 15, 2023, 5:30:00 PM",1684164600000,170331.0,59.0,-53.0,-28.0,3863.0
"May 15, 2023, 5:45:00 PM",1684165500000,170302.0,123.0,-2.0,120.0,3687.0
"May 15, 2023, 6:00:00 PM",1684166400000,170421.0,43.0,-107.0,-107.0,3196.0
"May 15, 2023, 6:15:00 PM",1684167300000,170313.0,146.0,-33.0,117.0,2827.0
"May 15, 2023, 6:30:00 PM",1684168200000,170431.0,52.0,-4.0,2.0,2256.0
"May 15, 2023, 6:45:00 PM",1684169100000,170428.0,142.0,-5.0,116.0,2786.0
"May 15, 2023, 7:00:00 PM",1684170000000,170547.0,64.0,-56.0,47.0,2724.0
"May 15, 2023, 7:15:00 PM",1684170900000,170596.0,7.0,-100.0,-90.0,2479.0
"May 15, 2023, 7:30:00 PM",1684171800000,170507.0,26.0,-90.0,-84.0,2730.0
"May 15, 2023, 7:45:00 PM",1684172700000,170424.0,73.0,-31.0,69.0,2584.0
"May 15, 2023, 8:00:00 PM",1684173600000,170493.0,30.0,-24.0,-22.0,2798.0
"May 15, 2023, 8:15:00 PM",1684174500000,170471.0,2.0,-86.0,-75.0,2261.0
"May 15, 2023, 8:30:00 PM",1684175400000,170396.0,102.0,-5.0,98.0,2528.0
"May 15, 2023, 8:45:00 PM",1684176300000,170493.0,5.0,-85.0,-2.0,3317.0
"May 15, 2023, 9:00:00 PM",1684177200000,170488.0,8.0,-61.0,-48.0,2552.0
"May 15, 2023, 9:15:00 PM",1684178100000,170434.0,15.0,-26.0,6.0,2541.0
"May 15, 2023, 9:30:00 PM",1684179000000,170439.0,7.0,-40.0,-1.0,2495.0
"May 15, 2023, 9:45:00 PM",1684179900000,170438.0,63.0,-8.0,63.0,2561.0
"May 15, 2023, 10:00:00 PM",1684180800000,170500.0,0.0,-57.0,-34.0,4439.0
"May 15, 2023, 10:15:00 PM",1684181700000,170464.0,22.0,-34.0,-10.0,6147.0
"May 15, 2023, 10:30:00 PM",1684182600000,170454.0,22.0,-3.0,5.0,4759.0
"May 15, 2023, 10:45:00 PM",1684183500000,170460.0,57.0,-4.0,54.0,3219.0
"May 15, 2023, 11:00:00 PM",1684184400000,170514.0,0.0,-133.0,-68.0,272.0
"May 15, 2023, 11:15:00 PM",1684185300000,170446.0,1.0,-65.0,-52.0,123.0
"May 15, 2023, 11:30:00 PM",1684186200000,170402.0,61.0,0.0,45.0,162.0
"May 15, 2023, 11:45:00 PM",1684187100000,170446.0,16.0,-1.0,5.0,92.0
"May 16, 2023, 12:00:00 AM",1684188000000,170437.0,41.0,-19.0,8.0,3809.0
"May 16, 2023, 12:15:00 AM",1684188900000,170446.0,26.0,-42.0,-40.0,3807.0
