ctmString,ctm,open,high,low,close,vol
"Oct 5, 2023, 11:45:00 PM",1696542300000,180973.0,73.0,-41.0,51.0,568.0
"Oct 6, 2023, 12:00:00 AM",1696543200000,181007.0,19.0,-45.0,-19.0,1932.0
"Oct 6, 2023, 12:15:00 AM",1696544100000,180988.0,39.0,-17.0,-16.0,2085.0
"Oct 6, 2023, 12:30:00 AM",1696545000000,180970.0,7.0,-33.0,-20.0,1958.0
"Oct 6, 2023, 12:45:00 AM",1696545900000,180949.0,21.0,-3.0,11.0,1276.0
"Oct 6, 2023, 1:00:00 AM",1696546800000,180960.0,2.0,-62.0,-62.0,1602.0
"Oct 6, 2023, 1:15:00 AM",1696547700000,180898.0,6.0,-52.0,1.0,1948.0
"Oct 6, 2023, 1:30:00 AM",1696548600000,180899.0,108.0,0.0,89.0,2230.0
"Oct 6, 2023, 1:45:00 AM",1696549500000,180989.0,2.0,-72.0,-48.0,4059.0
"Oct 6, 2023, 2:00:00 AM",1696550400000,180940.0,94.0,-2.0,73.0,7388.0
"Oct 6, 2023, 2:15:00 AM",1696551300000,181012.0,85.0,-28.0,71.0,6866.0
"Oct 6, 2023, 2:30:00 AM",1696552200000,181079.0,22.0,-68.0,-53.0,5796.0
"Oct 6, 2023, 2:45:00 AM",1696553100000,181024.0,75.0,-12.0,29.0,7627.0
"Oct 6, 2023, 3:00:00 AM",1696554000000,181054.0,38.0,-50.0,8.0,5717.0
"Oct 6, 2023, 3:15:00 AM",1696554900000,181062.0,8.0,-96.0,-91.0,7188.0
"Oct 6, 2023, 3:30:00 AM",1696555800000,180971.0,63.0,-26.0,9.0,7870.0
"Oct 6, 2023, 3:45:00 AM",1696556700000,180979.0,12.0,-139.0,-75.0,7546.0
"Oct 6, 2023, 4:00:00 AM",1696557600000,180903.0,24.0,-35.0,-5.0,4973.0
"Oct 6, 2023, 4:15:00 AM",1696558500000,180895.0,60.0,-24.0,48.0,5570.0
"Oct 6, 2023, 4:30:00 AM",1696559400000,180943.0,218.0,-2.0,143.0,6304.0
"Oct 6, 2023, 4:45:00 AM",1696560300000,181086.0,44.0,-29.0,-1.0,5901.0
"Oct 6, 2023, 5:00:00 AM",1696561200000,181084.0,26.0,-68.0,6.0,7562.0
"Oct 6, 2023, 5:15:00 AM",1696562100000,181090.0,33.0,-4.0,7.0,7053.0
"Oct 6, 2023, 5:30:00 AM",1696563000000,181097.0,7.0,-45.0,-4.0,5801.0
"Oct 6, 2023, 5:45:00 AM",1696563900000,181092.0,20.0,-35.0,19.0,5801.0
"Oct 6, 2023, 6:00:00 AM",1696564800000,181110.0,42.0,-30.0,25.0,5609.0
"Oct 6, 2023, 6:15:00 AM",1696565700000,181136.0,47.0,-27.0,3.0,5239.0
"Oct 6, 2023, 6:30:00 AM",1696566600000,181134.0,2.0,-39.0,-15.0,5126.0
"Oct 6, 2023, 6:45:00 AM",1696567500000,181120.0,28.0,-13.0,8.0,4765.0
"Oct 6, 2023, 7:00:00 AM",1696568400000,181130.0,47.0,-16.0,20.0,4674.0
"Oct 6, 2023, 7:15:00 AM",1696569300000,181150.0,43.0,-7.0,20.0,5557.0
"Oct 6, 2023, 7:30:00 AM",1696570200000,181170.0,33.0,-42.0,-35.0,5901.0
"Oct 6, 2023, 7:45:00 AM",1696571100000,181133.0,40.0,-12.0,11.0,5904.0
"Oct 6, 2023, 8:00:00 AM",1696572000000,181150.0,122.0,-19.0,81.0,3606.0
"Oct 6, 2023, 8:15:00 AM",1696572900000,181241.0,36.0,-109.0,-70.0,3587.0
"Oct 6, 2023, 8:30:00 AM",1696573800000,181170.0,106.0,-6.0,90.0,3808.0
"Oct 6, 2023, 8:45:00 AM",1696574700000,181249.0,35.0,-17.0,15.0,3809.0
"Oct 6, 2023, 9:00:00 AM",1696575600000,181258.0,181.0,-36.0,175.0,4901.0
"Oct 6, 2023, 9:15:00 AM",1696576500000,181431.0,27.0,-68.0,12.0,4480.0
"Oct 6, 2023, 9:30:00 AM",1696577400000,181443.0,162.0,-8.0,138.0,4420.0
"Oct 6, 2023, 9:45:00 AM",1696578300000,181581.0,143.0,-32.0,108.0,4291.0
"Oct 6, 2023, 10:00:00 AM",1696579200000,181686.0,34.0,-88.0,-46.0,4641.0
"Oct 6, 2023, 10:15:00 AM",1696580100000,181641.0,48.0,-59.0,26.0,4039.0
"Oct 6, 2023, 10:30:00 AM",1696581000000,181668.0,15.0,-108.0,9.0,4069.0
"Oct 6, 2023, 10:45:00 AM",1696581900000,181676.0,9.0,-53.0,-40.0,4162.0
"Oct 6, 2023, 11:00:00 AM",1696582800000,181639.0,123.0,-70.0,45.0,4170.0
"Oct 6, 2023, 11:15:00 AM",1696583700000,181683.0,111.0,-21.0,24.0,3673.0
"Oct 6, 2023, 11:30:00 AM",1696584600000,181706.0,116.0,-21.0,70.0,4175.0
"Oct 6, 2023, 11:45:00 AM",1696585500000,181774.0,130.0,-29.0,93.0,3962.0
"Oct 6, 2023, 12:00:00 PM",1696586400000,181867.0,136.0,-5.0,130.0,4400.0
"Oct 6, 2023, 12:15:00 PM",1696587300000,181998.0,40.0,-23.0,-3.0,3808.0
"Oct 6, 2023, 12:30:00 PM",1696588200000,181992.0,76.0,-65.0,38.0,3798.0
"Oct 6, 2023, 12:45:00 PM",1696589100000,182032.0,13.0,-87.0,-35.0,3567.0
"Oct 6, 2023, 1:00:00 PM",1696590000000,182000.0,0.0,-65.0,-44.0,3229.0
"Oct 6, 2023, 1:15:00 PM",1696590900000,181960.0,43.0,-58.0,-38.0,3205.0
"Oct 6, 2023, 1:30:00 PM",1696591800000,181926.0,12.0,-121.0,-27.0,3213.0
"Oct 6, 2023, 1:45:00 PM",1696592700000,181897.0,138.0,0.0,115.0,3963.0
"Oct 6, 2023, 2:00:00 PM",1696593600000,182016.0,55.0,-86.0,-81.0,5060.0
"Oct 6, 2023, 2:15:00 PM",1696594500000,181936.0,58.0,-136.0,-132.0,5373.0
"Oct 6, 2023, 2:30:00 PM",1696595400000,181671.0,129.0,-475.0,-414.0,11244.0
"Oct 6, 2023, 2:45:00 PM",1696596300000,181258.0,38.0,-312.0,-134.0,9660.0
"Oct 6, 2023, 3:00:00 PM",1696597200000,181119.0,323.0,-63.0,262.0,8448.0
"Oct 6, 2023, 3:15:00 PM",1696598100000,181381.0,205.0,0.0,153.0,8097.0
"Oct 6, 2023, 3:30:00 PM",1696599000000,181540.0,142.0,-156.0,-104.0,9861.0
"Oct 6, 2023, 3:45:00 PM",1696599900000,181446.0,88.0,-97.0,70.0,8542.0
"Oct 6, 2023, 4:00:00 PM",1696600800000,181516.0,118.0,-79.0,92.0,8503.0
"Oct 6, 2023, 4:15:00 PM",1696601700000,181608.0,274.0,-62.0,244.0,7598.0
"Oct 6, 2023, 4:30:00 PM",1696602600000,181854.0,355.0,-1.0,325.0,8599.0
"Oct 6, 2023, 4:45:00 PM",1696603500000,182173.0,37.0,-206.0,-125.0,7618.0
"Oct 6, 2023, 5:00:00 PM",1696604400000,182047.0,238.0,-19.0,227.0,7208.0
"Oct 6, 2023, 5:15:00 PM",1696605300000,182274.0,327.0,-44.0,300.0,7799.0
"Oct 6, 2023, 5:30:00 PM",1696606200000,182581.0,171.0,-63.0,134.0,7814.0
"Oct 6, 2023, 5:45:00 PM",1696607100000,182708.0,13.0,-81.0,-40.0,6824.0
"Oct 6, 2023, 6:00:00 PM",1696608000000,182667.0,37.0,-83.0,-71.0,6030.0
"Oct 6, 2023, 6:15:00 PM",1696608900000,182600.0,40.0,-71.0,23.0,5184.0
"Oct 6, 2023, 6:30:00 PM",1696609800000,182619.0,29.0,-62.0,24.0,4854.0
"Oct 6, 2023, 6:45:00 PM",1696610700000,182640.0,56.0,-15.0,-11.0,4277.0
"Oct 6, 2023, 7:00:00 PM",1696611600000,182632.0,58.0,-5.0,58.0,3948.0
"Oct 6, 2023, 7:15:00 PM",1696612500000,182689.0,105.0,-21.0,46.0,3797.0
"Oct 6, 2023, 7:30:00 PM",1696613400000,182735.0,42.0,-23.0,-13.0,3803.0
"Oct 6, 2023, 7:45:00 PM",1696614300000,182724.0,57.0,-29.0,49.0,4088.0
"Oct 6, 2023, 8:00:00 PM",1696615200000,182770.0,112.0,-18.0,97.0,3097.0
"Oct 6, 2023, 8:15:00 PM",1696616100000,182868.0,89.0,-45.0,87.0,4199.0
"Oct 6, 2023, 8:30:00 PM",1696617000000,182955.0,13.0,-69.0,-52.0,3492.0
"Oct 6, 2023, 8:45:00 PM",1696617900000,182902.0,13.0,-92.0,-32.0,3831.0
"Oct 6, 2023, 9:00:00 PM",1696618800000,182866.0,13.0,-46.0,-30.0,3598.0
"Oct 6, 2023, 9:15:00 PM",1696619700000,182836.0,19.0,-42.0,14.0,3009.0
"Oct 6, 2023, 9:30:00 PM",1696620600000,182852.0,71.0,0.0,11.0,3475.0
"Oct 6, 2023, 9:45:00 PM",1696621500000,182870.0,24.0,-87.0,-66.0,4099.0
"Oct 8, 2023, 11:00:00 PM",1696798800000,181794.0,106.0,-41.0,88.0,354.0
"Oct 8, 2023, 11:15:00 PM",1696799700000,181879.0,22.0,-11.0,-2.0,242.0
"Oct 8, 2023, 11:30:00 PM",1696800600000,181876.0,55.0,-25.0,39.0,1255.0
"Oct 8, 2023, 11:45:00 PM",1696801500000,181912.0,22.0,-41.0,-41.0,395.0
"Oct 9, 2023, 12:00:00 AM",1696802400000,181858.0,170.0,-52.0,103.0,4357.0
"Oct 9, 2023, 12:15:00 AM",1696803300000,181958.0,166.0,-38.0,82.0,5121.0
"Oct 9, 2023, 12:30:00 AM",1696804200000,182044.0,156.0,0.0,144.0,5098.0
"Oct 9, 2023, 12:45:00 AM",1696805100000,182188.0,54.0,-24.0,-13.0,4173.0
"Oct 9, 2023, 1:00:00 AM",1696806000000,182176.0,60.0,-32.0,46.0,5794.0
"Oct 9, 2023, 1:15:00 AM",1696806900000,182222.0,74.0,-16.0,33.0,4411.0
"Oct 9, 2023, 1:30:00 AM",1696807800000,182253.0,32.0,-46.0,22.0,4511.0
"Oct 9, 2023, 1:45:00 AM",1696808700000,182277.0,19.0,-35.0,-28.0,6832.0
"Oct 9, 2023, 2:00:00 AM",1696809600000,182245.0,54.0,-66.0,-59.0,7340.0
"Oct 9, 2023, 2:15:00 AM",1696810500000,182185.0,92.0,-1.0,64.0,5712.0
"Oct 9, 2023, 2:30:00 AM",1696811400000,182250.0,42.0,-33.0,20.0,6300.0
"Oct 9, 2023, 2:45:00 AM",1696812300000,182269.0,42.0,-45.0,-35.0,8080.0
"Oct 9, 2023, 3:00:00 AM",1696813200000,182233.0,6.0,-150.0,-135.0,8321.0
"Oct 9, 2023, 3:15:00 AM",1696814100000,182099.0,79.0,-7.0,66.0,7218.0
"Oct 9, 2023, 3:30:00 AM",1696815000000,182168.0,0.0,-70.0,-58.0,8532.0
"Oct 9, 2023, 3:45:00 AM",1696815900000,182111.0,59.0,-15.0,48.0,6531.0
"Oct 9, 2023, 4:00:00 AM",1696816800000,182159.0,17.0,-89.0,-32.0,6800.0
"Oct 9, 2023, 4:15:00 AM",1696817700000,182125.0,42.0,0.0,6.0,6773.0
"Oct 9, 2023, 4:30:00 AM",1696818600000,182138.0,7.0,-69.0,-35.0,5657.0
"Oct 9, 2023, 4:45:00 AM",1696819500000,182102.0,12.0,-29.0,-2.0,5366.0
"Oct 9, 2023, 5:00:00 AM",1696820400000,182101.0,16.0,-66.0,-50.0,6940.0
"Oct 9, 2023, 5:15:00 AM",1696821300000,182046.0,5.0,-31.0,-19.0,5300.0
"Oct 9, 2023, 5:30:00 AM",1696822200000,182026.0,6.0,-56.0,-43.0,4301.0
"Oct 9, 2023, 5:45:00 AM",1696823100000,181987.0,4.0,-53.0,-50.0,4948.0
"Oct 9, 2023, 6:00:00 AM",1696824000000,181937.0,23.0,-37.0,1.0,5640.0
"Oct 9, 2023, 6:15:00 AM",1696824900000,181938.0,16.0,-14.0,-3.0,5514.0
"Oct 9, 2023, 6:30:00 AM",1696825800000,181936.0,9.0,-43.0,-12.0,5044.0
"Oct 9, 2023, 6:45:00 AM",1696826700000,181927.0,21.0,-28.0,-3.0,5283.0
"Oct 9, 2023, 7:00:00 AM",1696827600000,181929.0,57.0,-9.0,25.0,6689.0
"Oct 9, 2023, 7:15:00 AM",1696828500000,181956.0,42.0,-7.0,36.0,6338.0
"Oct 9, 2023, 7:30:00 AM",1696829400000,181991.0,69.0,-1.0,24.0,6646.0
"Oct 9, 2023, 7:45:00 AM",1696830300000,182016.0,52.0,-12.0,31.0,7305.0
"Oct 9, 2023, 8:00:00 AM",1696831200000,182046.0,152.0,0.0,97.0,3613.0
"Oct 9, 2023, 8:15:00 AM",1696832100000,182144.0,38.0,-115.0,-82.0,3929.0
"Oct 9, 2023, 8:30:00 AM",1696833000000,182061.0,0.0,-258.0,-230.0,4131.0
"Oct 9, 2023, 8:45:00 AM",1696833900000,181833.0,4.0,-183.0,-135.0,3501.0
"Oct 9, 2023, 9:00:00 AM",1696834800000,181717.0,77.0,-88.0,-14.0,4456.0
"Oct 9, 2023, 9:15:00 AM",1696835700000,181703.0,54.0,-76.0,4.0,3926.0
"Oct 9, 2023, 9:30:00 AM",1696836600000,181707.0,85.0,-117.0,-102.0,4250.0
"Oct 9, 2023, 9:45:00 AM",1696837500000,181607.0,14.0,-98.0,-70.0,4703.0
"Oct 9, 2023, 10:00:00 AM",1696838400000,181537.0,17.0,-104.0,-34.0,4585.0
"Oct 9, 2023, 10:15:00 AM",1696839300000,181504.0,134.0,-21.0,86.0,3762.0
"Oct 9, 2023, 10:30:00 AM",1696840200000,181590.0,124.0,-41.0,83.0,3462.0
"Oct 9, 2023, 10:45:00 AM",1696841100000,181672.0,2.0,-85.0,-62.0,3300.0
"Oct 9, 2023, 11:00:00 AM",1696842000000,181611.0,105.0,-21.0,38.0,3345.0
"Oct 9, 2023, 11:15:00 AM",1696842900000,181649.0,117.0,-16.0,52.0,3701.0
"Oct 9, 2023, 11:30:00 AM",1696843800000,181702.0,35.0,-131.0,-111.0,3209.0
"Oct 9, 2023, 11:45:00 AM",1696844700000,181590.0,151.0,-14.0,148.0,3237.0
"Oct 9, 2023, 12:00:00 PM",1696845600000,181739.0,11.0,-73.0,-70.0,3051.0
"Oct 9, 2023, 12:15:00 PM",1696846500000,181669.0,20.0,-182.0,-168.0,3699.0
"Oct 9, 2023, 12:30:00 PM",1696847400000,181500.0,97.0,-45.0,21.0,2913.0
"Oct 9, 2023, 12:45:00 PM",1696848300000,181512.0,15.0,-84.0,6.0,3479.0
"Oct 9, 2023, 1:00:00 PM",1696849200000,181522.0,18.0,-65.0,-25.0,3722.0
"Oct 9, 2023, 1:15:00 PM",1696850100000,181497.0,88.0,-14.0,71.0,2977.0
"Oct 9, 2023, 1:30:00 PM",1696851000000,181570.0,80.0,-46.0,-42.0,3495.0
"Oct 9, 2023, 1:45:00 PM",1696851900000,181525.0,7.0,-85.0,-26.0,3479.0
"Oct 9, 2023, 2:00:00 PM",1696852800000,181499.0,37.0,-78.0,20.0,3733.0
"Oct 9, 2023, 2:15:00 PM",1696853700000,181512.0,73.0,-59.0,48.0,4791.0
"Oct 9, 2023, 2:30:00 PM",1696854600000,181562.0,1.0,-131.0,-108.0,4786.0
"Oct 9, 2023, 2:45:00 PM",1696855500000,181455.0,172.0,-24.0,148.0,4661.0
"Oct 9, 2023, 3:00:00 PM",1696856400000,181598.0,173.0,0.0,158.0,6430.0
"Oct 9, 2023, 3:15:00 PM",1696857300000,181755.0,15.0,-89.0,-23.0,5269.0
"Oct 9, 2023, 3:30:00 PM",1696858200000,181735.0,169.0,0.0,110.0,6934.0
"Oct 9, 2023, 3:45:00 PM",1696859100000,181843.0,17.0,-63.0,-48.0,5941.0
"Oct 9, 2023, 4:00:00 PM",1696860000000,181794.0,55.0,-315.0,-213.0,7103.0
"Oct 9, 2023, 4:15:00 PM",1696860900000,181577.0,29.0,-147.0,-116.0,5762.0
"Oct 9, 2023, 4:30:00 PM",1696861800000,181459.0,45.0,-191.0,-48.0,5538.0
"Oct 9, 2023, 4:45:00 PM",1696862700000,181408.0,15.0,-162.0,-39.0,5885.0
"Oct 9, 2023, 5:00:00 PM",1696863600000,181368.0,140.0,-24.0,88.0,4561.0
"Oct 9, 2023, 5:15:00 PM",1696864500000,181454.0,168.0,-14.0,132.0,4622.0
"Oct 9, 2023, 5:30:00 PM",1696865400000,181584.0,13.0,-129.0,-85.0,4619.0
"Oct 9, 2023, 5:45:00 PM",1696866300000,181499.0,1.0,-78.0,-36.0,3872.0
"Oct 9, 2023, 6:00:00 PM",1696867200000,181462.0,87.0,-18.0,18.0,3708.0
"Oct 9, 2023, 6:15:00 PM",1696868100000,181479.0,87.0,-44.0,26.0,3889.0
"Oct 9, 2023, 6:30:00 PM",1696869000000,181503.0,35.0,-69.0,-62.0,3331.0
"Oct 9, 2023, 6:45:00 PM",1696869900000,181442.0,37.0,-62.0,-46.0,2702.0
"Oct 9, 2023, 7:00:00 PM",1696870800000,181396.0,117.0,0.0,86.0,2881.0
"Oct 9, 2023, 7:15:00 PM",1696871700000,181487.0,38.0,-11.0,8.0,1944.0
"Oct 9, 2023, 7:30:00 PM",1696872600000,181499.0,97.0,-2.0,75.0,5159.0
"Oct 9, 2023, 7:45:00 PM",1696873500000,181570.0,109.0,-21.0,109.0,4711.0
"Oct 9, 2023, 8:00:00 PM",1696874400000,181677.0,152.0,-13.0,144.0,3941.0
"Oct 9, 2023, 8:15:00 PM",1696875300000,181822.0,21.0,-31.0,11.0,3673.0
"Oct 9, 2023, 8:30:00 PM",1696876200000,181832.0,13.0,-101.0,-34.0,3189.0
"Oct 9, 2023, 8:45:00 PM",1696877100000,181796.0,3.0,-188.0,-177.0,3674.0
"Oct 9, 2023, 9:00:00 PM",1696878000000,181614.0,181.0,-2.0,152.0,4476.0
"Oct 9, 2023, 9:15:00 PM",1696878900000,181765.0,15.0,-56.0,-12.0,3817.0
"Oct 9, 2023, 9:30:00 PM",1696879800000,181757.0,42.0,-18.0,15.0,3916.0
"Oct 9, 2023, 9:45:00 PM",1696880700000,181758.0,8.0,-55.0,-35.0,4076.0
"Oct 9, 2023, 10:00:00 PM",1696881600000,181716.0,97.0,-3.0,70.0,4706.0
"Oct 9, 2023, 10:15:00 PM",1696882500000,181786.0,0.0,-89.0,-54.0,3895.0
"Oct 9, 2023, 10:30:00 PM",1696883400000,181730.0,24.0,-24.0,-7.0,1749.0
"Oct 9, 2023, 10:45:00 PM",1696884300000,181720.0,37.0,-17.0,7.0,2058.0
"Oct 9, 2023, 11:00:00 PM",1696885200000,181720.0,6.0,-69.0,-68.0,259.0
"Oct 9, 2023, 11:15:00 PM",1696886100000,181643.0,92.0,-25.0,82.0,526.0
"Oct 9, 2023, 11:30:00 PM",1696887000000,181725.0,27.0,-5.0,-1.0,351.0
"Oct 9, 2023, 11:45:00 PM",1696887900000,181724.0,7.0,-74.0,1.0,939.0
"Oct 10, 2023, 12:00:00 AM",1696888800000,181706.0,25.0,-117.0,-68.0,1966.0
"Oct 10, 2023, 12:15:00 AM",1696889700000,181640.0,3.0,-44.0,-32.0,2532.0
"Oct 10, 2023, 12:30:00 AM",1696890600000,181610.0,45.0,0.0,15.0,1728.0
"Oct 10, 2023, 12:45:00 AM",1696891500000,181626.0,58.0,-6.0,27.0,1916.0
"Oct 10, 2023, 1:00:00 AM",1696892400000,181651.0,67.0,0.0,50.0,2072.0
"Oct 10, 2023, 1:15:00 AM",1696893300000,181701.0,39.0,-12.0,27.0,2446.0
"Oct 10, 2023, 1:30:00 AM",1696894200000,181729.0,21.0,-100.0,-64.0,4138.0
"Oct 10, 2023, 1:45:00 AM",1696895100000,181665.0,55.0,-33.0,24.0,5154.0
"Oct 10, 2023, 2:00:00 AM",1696896000000,181695.0,28.0,-157.0,-42.0,7950.0
"Oct 10, 2023, 2:15:00 AM",1696896900000,181654.0,236.0,-6.0,169.0,6883.0
"Oct 10, 2023, 2:30:00 AM",1696897800000,181817.0,151.0,-5.0,94.0,8117.0
"Oct 10, 2023, 2:45:00 AM",1696898700000,181916.0,117.0,-108.0,-30.0,8009.0
"Oct 10, 2023, 3:00:00 AM",1696899600000,181895.0,4.0,-128.0,-125.0,7594.0
"Oct 10, 2023, 3:15:00 AM",1696900500000,181769.0,97.0,-32.0,78.0,8264.0
"Oct 10, 2023, 3:30:00 AM",1696901400000,181847.0,90.0,-31.0,41.0,9414.0
"Oct 10, 2023, 3:45:00 AM",1696902300000,181881.0,8.0,-77.0,-49.0,6699.0
"Oct 10, 2023, 4:00:00 AM",1696903200000,181832.0,71.0,-14.0,-14.0,5458.0
"Oct 10, 2023, 4:15:00 AM",1696904100000,181819.0,80.0,-2.0,69.0,5265.0
"Oct 10, 2023, 4:30:00 AM",1696905000000,181891.0,45.0,-36.0,30.0,5802.0
"Oct 10, 2023, 4:45:00 AM",1696905900000,181921.0,10.0,-100.0,-68.0,5956.0
"Oct 10, 2023, 5:00:00 AM",1696906800000,181847.0,12.0,-48.0,-25.0,5975.0
"Oct 10, 2023, 5:15:00 AM",1696907700000,181821.0,12.0,-67.0,-34.0,5323.0
"Oct 10, 2023, 5:30:00 AM",1696908600000,181787.0,49.0,-15.0,37.0,4854.0
"Oct 10, 2023, 5:45:00 AM",1696909500000,181824.0,66.0,-14.0,30.0,5149.0
"Oct 10, 2023, 6:00:00 AM",1696910400000,181855.0,33.0,-10.0,13.0,5620.0
"Oct 10, 2023, 6:15:00 AM",1696911300000,181866.0,81.0,-17.0,62.0,4943.0
"Oct 10, 2023, 6:30:00 AM",1696912200000,181929.0,10.0,-77.0,-77.0,5494.0
"Oct 10, 2023, 6:45:00 AM",1696913100000,181851.0,19.0,-18.0,1.0,6399.0
"Oct 10, 2023, 7:00:00 AM",1696914000000,181853.0,8.0,-45.0,-41.0,5004.0
"Oct 10, 2023, 7:15:00 AM",1696914900000,181812.0,42.0,-30.0,24.0,5593.0
"Oct 10, 2023, 7:30:00 AM",1696915800000,181840.0,63.0,-20.0,10.0,6591.0
"Oct 10, 2023, 7:45:00 AM",1696916700000,181853.0,50.0,-11.0,25.0,7426.0
"Oct 10, 2023, 8:00:00 AM",1696917600000,181886.0,149.0,-182.0,-89.0,5555.0
"Oct 10, 2023, 8:15:00 AM",1696918500000,181794.0,50.0,-261.0,45.0,6678.0
"Oct 10, 2023, 8:30:00 AM",1696919400000,181841.0,64.0,-64.0,49.0,4623.0
"Oct 10, 2023, 8:45:00 AM",1696920300000,181883.0,131.0,-17.0,69.0,5157.0
"Oct 10, 2023, 9:00:00 AM",1696921200000,181948.0,67.0,-44.0,50.0,6393.0
"Oct 10, 2023, 9:15:00 AM",1696922100000,181996.0,146.0,-68.0,130.0,5440.0
"Oct 10, 2023, 9:30:00 AM",1696923000000,182123.0,129.0,-51.0,41.0,5425.0
"Oct 10, 2023, 9:45:00 AM",1696923900000,182164.0,27.0,-62.0,20.0,4999.0
"Oct 10, 2023, 10:00:00 AM",1696924800000,182181.0,122.0,-46.0,65.0,5293.0
"Oct 10, 2023, 10:15:00 AM",1696925700000,182249.0,111.0,-1.0,111.0,6161.0
"Oct 10, 2023, 10:30:00 AM",1696926600000,182360.0,201.0,0.0,170.0,5558.0
"Oct 10, 2023, 10:45:00 AM",1696927500000,182529.0,105.0,-41.0,92.0,5092.0
"Oct 10, 2023, 11:00:00 AM",1696928400000,182627.0,16.0,-152.0,-86.0,5465.0
"Oct 10, 2023, 11:15:00 AM",1696929300000,182542.0,132.0,-70.0,125.0,5160.0
"Oct 10, 2023, 11:30:00 AM",1696930200000,182663.0,86.0,-249.0,13.0,5575.0
"Oct 10, 2023, 11:45:00 AM",1696931100000,182679.0,101.0,-79.0,-74.0,4108.0
"Oct 10, 2023, 12:00:00 PM",1696932000000,182600.0,148.0,-4.0,99.0,4044.0
"Oct 10, 2023, 12:15:00 PM",1696932900000,182703.0,28.0,-42.0,-13.0,4255.0
"Oct 10, 2023, 12:30:00 PM",1696933800000,182690.0,37.0,-67.0,-51.0,3534.0
"Oct 10, 2023, 12:45:00 PM",1696934700000,182639.0,30.0,-101.0,-77.0,3377.0
"Oct 10, 2023, 1:00:00 PM",1696935600000,182560.0,3.0,-99.0,-14.0,4582.0
"Oct 10, 2023, 1:15:00 PM",1696936500000,182549.0,46.0,-60.0,-58.0,4355.0
"Oct 10, 2023, 1:30:00 PM",1696937400000,182493.0,56.0,-80.0,-70.0,4075.0
"Oct 10, 2023, 1:45:00 PM",1696938300000,182422.0,35.0,-40.0,26.0,4858.0
"Oct 10, 2023, 2:00:00 PM",1696939200000,182445.0,128.0,-22.0,120.0,5429.0
"Oct 10, 2023, 2:15:00 PM",1696940100000,182566.0,35.0,-71.0,-22.0,6290.0
"Oct 10, 2023, 2:30:00 PM",1696941000000,182539.0,54.0,-59.0,-53.0,6294.0
"Oct 10, 2023, 2:45:00 PM",1696941900000,182482.0,31.0,-143.0,-57.0,6316.0
"Oct 10, 2023, 3:00:00 PM",1696942800000,182420.0,109.0,-49.0,65.0,6420.0
"Oct 10, 2023, 3:15:00 PM",1696943700000,182483.0,57.0,-32.0,34.0,6454.0
"Oct 10, 2023, 3:30:00 PM",1696944600000,182525.0,12.0,-95.0,-34.0,7104.0
"Oct 10, 2023, 3:45:00 PM",1696945500000,182488.0,48.0,-87.0,-23.0,6374.0
"Oct 10, 2023, 4:00:00 PM",1696946400000,182469.0,211.0,-15.0,190.0,6671.0
